"Address","Word Count","Closest Similarity Match","No. Near Duplicates","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://bgoonz-blog.netlify.app/docs/reference/awesome-nodejs/","6766","","","","","","","2f8a34ed5fa6e9d38ded2afd21e4c642","Indexable",""
"https://bgoonz-blog.netlify.app/docs/audio/audio-feature-extraction/","41","","","","","","","e7c1d54dbbe07322fa3edf14979648d0","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/understanding-firebase/","2279","","","","","","","9e664999e9d748f42c4791f0a7cf71b","Indexable",""
"https://bgoonz-blog.netlify.app/docs/python/python-ds/","6602","","","","","","","21bdece44e5f7e674db5bd7d88d2dc4b","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/writing-files/","419","","","","","","","99cd5b0505fdd9cd24af1000b68f42e6","Indexable",""
"https://bgoonz-blog.netlify.app/docs/faq/plug-ins/","949","","","","","","","42b0d6cc29a770d17b3421e6ad4c4800","Indexable",""
"https://bgoonz-blog.netlify.app/docs/career/dev-interview/","3631","","","","","","","290f775a7f41dadb61280ae354b70f5b","Indexable",""
"https://bgoonz-blog.netlify.app/docs/python/snippets/","10576","","","","","","","77da4a88da404af8a09acb6b0fcc25d8","Indexable",""
"https://bgoonz-blog.netlify.app/docs/reference/vscode/","3070","","","","","","","9a06e8b4be6a7a4d6d5fd7148dc8afcc","Indexable",""
"https://bgoonz-blog.netlify.app/docs/content/main-projects/","35","","","","","","","2314269b86a105c6789878b25ad9ad04","Indexable",""
"https://bgoonz-blog.netlify.app/docs/interact/callstack-visual/","369","","","","","","","7ceb1ff008981be92b534a82e40d9fb2","Indexable",""
"https://bgoonz-blog.netlify.app/docs/docs/art-of-command-line/","5593","","","","","","","54201b0583b888d7ed96c2139211c6f2","Indexable",""
"https://bgoonz-blog.netlify.app/docs/community/video-chat/","15","","","","","","","4f8657da410ec159ea5d5e3a097ec1ee","Indexable",""
"https://bgoonz-blog.netlify.app/docs/quick-reference/heroku-error-codes/","4197","","","","","","","2600c2549d686e92b305207fe17322a7","Indexable",""
"https://bgoonz-blog.netlify.app/docs/","74","","","","","","","db33491de04780bbf288518d2e536fbc","Indexable",""
"https://bgoonz-blog.netlify.app/docs/interact/clock/","41","","","","","","","c392cebc842c5e6c2462a9385bbd4a67","Indexable",""
"https://bgoonz-blog.netlify.app/docs/reference/bash-commands/","6845","","","","","","","4af7ef2e5d9233e95e07406c5a178adf","Indexable",""
"https://bgoonz-blog.netlify.app/docs/docs/git-reference/","6128","","","","","","","645d1ee605bdaa6ead0552838672128d","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/os-module/","478","","","","","","","b3c62381140e7ba84fdfc592b0559378","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/node-run-cli/","208","","","","","","","fba7dccd2db320b9884e80fa3819df4a","Indexable",""
"https://bgoonz-blog.netlify.app/docs/reference/bookmarks/","33411","","","","","","","249a398fc066966c5336870e8fce37aa","Indexable",""
"https://bgoonz-blog.netlify.app/docs/faq/contact/","38","","","","","","","62e9dc5f50b578c6f5e99d222ed1a829","Indexable",""
"https://bgoonz-blog.netlify.app/docs/tools/dev-utilities/","61","","","","","","","5b93ad9490c97d2d0180e4104fed5eee","Indexable",""
"https://bgoonz-blog.netlify.app/docs/reference/how-2-reinstall-npm/","2797","","","","","","","b276740f2bbc559c35dbfdfea092fe8e","Indexable",""
"https://bgoonz-blog.netlify.app/docs/python/intro-for-js-devs/","39","","","","","","","15a71f35dd44e74bc663501db075c27a","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/npx/","433","","","","","","","7662681bab08e358e2092517a2dd846e","Indexable",""
"https://bgoonz-blog.netlify.app/docs/tools/data-structures/","52","","","","","","","995fd8431fda20276bb7d058afd996a2","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/nodevsbrowser/","394","","","","","","","9c469e2a2c4675bcc472b295dd803068","Indexable",""
"https://bgoonz-blog.netlify.app/docs/interview/review-concepts/","5222","","","","","","","4922022a52722553d8aa166296cb3c4f","Indexable",""
"https://bgoonz-blog.netlify.app/docs/docs/snippets/","5376","","","","","","","7553a1d8b0e7a4869594da34a9ae067e","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/how-the-web-works/","2573","","","","","","","283898c8f485790c22d6c78bf11048ac","Indexable",""
"https://bgoonz-blog.netlify.app/docs/python/comprehensive-guide/","14689","","","","","","","ae652116ed41f32eb2dcfc5010987593","Indexable",""
"https://bgoonz-blog.netlify.app/docs/reference/notes-template/","2034","","","","","","","62c4ceab2c4779894b2d2d001aa89379","Indexable",""
"https://bgoonz-blog.netlify.app/docs/content/algo/","5491","","","","","","","e6aa847aa68c36a12142ad20b0367067","Indexable",""
"https://bgoonz-blog.netlify.app/docs/javascript/clean-code/","6909","","","","","","","71f12fa5610d35f9bde5fe124b5b6208","Indexable",""
"https://bgoonz-blog.netlify.app/docs/quick-reference/understanding-path/","637","","","","","","","1033f4b0beb0696dcea36a75bd4bb8ce","Indexable",""
"https://bgoonz-blog.netlify.app/docs/docs/markdown/","720","","","","","","","8f1040688f0cb0ba9f39f8979af65da1","Indexable",""
"https://bgoonz-blog.netlify.app/docs/interact/other-sites/","46","","","","","","","f137d28d766263914cd67a94a2c009ca","Indexable",""
"https://bgoonz-blog.netlify.app/docs/tutorials/enviorment-setup/","1126","","","","","","","3d76087f8510c6aac4ffaafb7de6b77d","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/web-standards-checklist/","2779","","","","","","","201088e6712f37afc5589c311250d501","Indexable",""
"https://bgoonz-blog.netlify.app/docs/javascript/constructor-functions/","1866","","","","","","","6ce7a0e5b77f38df99d80776fe6de064","Indexable",""
"https://bgoonz-blog.netlify.app/docs/react/jsx/","668","","","","","","","6eb33afcea23bff0290b2467d16f0f9e","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/modules/","1292","","","","","","","bee7e9f0f6dc3e80e3627a46374f914e","Indexable",""
"https://bgoonz-blog.netlify.app/docs/python/flow-control/","687","","","","","","","82cebc64edcda4a92cf2003c5cc3493d","Indexable",""
"https://bgoonz-blog.netlify.app/docs/community/an-open-letter-2-future-developers/","1184","","","","","","","edfa6062980c33df0a4d563ee139299","Indexable",""
"https://bgoonz-blog.netlify.app/docs/python/google-sheets-api/","1233","","","","","","","81cc24f99ac45f3cb6c828aa5e271732","Indexable",""
"https://bgoonz-blog.netlify.app/docs/tips/array-methods/","39","","","","","","","51520254859c8e022979fd96cf7d39a6","Indexable",""
"https://bgoonz-blog.netlify.app/docs/tools/markdown-html/","30","","","","","","","bb656f81f276cbe1570d6c1f433513e5","Indexable",""
"https://bgoonz-blog.netlify.app/docs/projects/mini-projects/","683","","","","","","","fc71e4b9df5f05120a8bd148766ed17e","Indexable",""
"https://bgoonz-blog.netlify.app/docs/docs/data-structures-docs/","2322","","","","","","","65c760fb5616787e689bc2208be63b16","Indexable",""
"https://bgoonz-blog.netlify.app/docs/react/react-in-depth/","34030","","","","","","","776416ab7e92dcbd6eb5513335f4c43","Indexable",""
"https://bgoonz-blog.netlify.app/docs/career/job-boards/","770","","","","","","","198190dd037d6ee37e6d8e3080101ad2","Indexable",""
"https://bgoonz-blog.netlify.app/docs/python/at-length/","51782","","","","","","","c5a07a61e1521b18d62217e2cd2cc9f8","Indexable",""
"https://bgoonz-blog.netlify.app/docs/tips/sorting-strings/","259","","","","","","","eebdb56dd134725deca1464bd44b48d4","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/how-search-engines-work/","8683","","","","","","","7700d968591f230bcb99235a6a8dd6f9","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/dev-dep/","140","","","","","","","e1fb9b2d2278bb31c4cfbb7754592162","Indexable",""
"https://bgoonz-blog.netlify.app/docs/javascript/bigo/","488","","","","","","","244cac08bd93b1ccf4b6562c5d83ed76","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/node-env-variables/","251","","","","","","","18d10629817259b036c99e479021e656","Indexable",""
"https://bgoonz-blog.netlify.app/docs/audio/audio/","63","","","","","","","4b1821ea0072eb27911847de632086a","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/buffers/","685","","","","","","","cfe5f88caeecd73c734b31b0d4642699","Indexable",""
"https://bgoonz-blog.netlify.app/docs/docs/regex-in-js/","2071","","","","","","","29f556c9cdfd074cc7003e23c0cf6107","Indexable",""
"https://bgoonz-blog.netlify.app/docs/reference/github-search/","5032","","","","","","","cba2c170ed9aa2d8ca0589e4afdaec84","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/node-common-modules/","4060","","","","","","","bb71c440e8216b5ed3317d9250b9a338","Indexable",""
"https://bgoonz-blog.netlify.app/docs/content/trouble-shooting/","16","","","","","","","d0aa2b8cacaf32b4ba20946ed2af6523","Indexable",""
"https://bgoonz-blog.netlify.app/docs/audio/dfft/","7640","","","","","","","c9ae9b60cd451efaa7b57e7001c5eb95","Indexable",""
"https://bgoonz-blog.netlify.app/docs/quick-reference/psql-setup/","2369","","","","","","","a7b9c7d8ad72ccc6fd497e827e34e45e","Indexable",""
"https://bgoonz-blog.netlify.app/docs/reference/markdown-styleguide/","6345","","","","","","","4b57f1cb0d0521e5847c57447ed0e4f0","Indexable",""
"https://bgoonz-blog.netlify.app/docs/javascript/promises/","3415","","","","","","","acdfa560e758e4513e630781a8268ff","Indexable",""
"https://bgoonz-blog.netlify.app/docs/python/cheat-sheet/","15256","","","","","","","6eade7ad68276043d4bf2f995a13fda8","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/http/","414","","","","","","","59a71ce576219119eec79ef8ce7bc95b","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/nextjs/","1239","","","","","","","f843aa76f0fe9c074bfd173712ca2703","Indexable",""
"https://bgoonz-blog.netlify.app/docs/audio/dynamic-time-warping/","44","","","","","","","3cdead892b098bae305905cf8741616","Indexable",""
"https://bgoonz-blog.netlify.app/docs/react/react2/","10078","","","","","","","2621df561bf702dc9f995092ed02b6e3","Indexable",""
"https://bgoonz-blog.netlify.app/docs/javascript/arrow-functions/","885","","","","","","","3711a303441905ab117ca2cc60972cad","Indexable",""
"https://bgoonz-blog.netlify.app/docs/quick-reference/create-react-app/","362","","","","","","","8b22cd2cb69723e6b811f6c623a71d1e","Indexable",""
"https://bgoonz-blog.netlify.app/docs/articles/node-api-express/","9590","","","","","","","3e589db3a0a298fd8997a821e2c7fb2e","Indexable",""
